Host_protein	Pathogen_Protein	Host_taxid	Pathogen_taxid
P26038	K9N5R3	taxid:9606	taxid:1263720
P26038	P03416	taxid:9606	taxid:11142
P26038	P03454	taxid:9606	taxid:381518
P26038	P03470	taxid:9606	taxid:381518
P26038	P05777	taxid:9606	taxid:381518
P26038	P0C6X5	taxid:9606	taxid:277944
P26038	P0DTC1	taxid:9606	taxid:2697049
P26038	P0DTC2	taxid:9606	taxid:2697049
P26038	P0DTC3	taxid:9606	taxid:2697049
P26038	P0DTD1	taxid:9606	taxid:2697049
P26038	P0DTD1-PRO_0000449624	taxid:9606	taxid:2697049
P26038	P15682	taxid:9606	taxid:381518
P26038	Q01628	taxid:9606	taxid:9606
P26038	Q02915	taxid:9606	taxid:33740
P26038	Q6Q1S2	taxid:9606	taxid:277944
P26038	Q9WB91	taxid:9606	taxid:11706
P26196	G3CKS7	taxid:9606	taxid:10376
P26196	P03070	taxid:9606	taxid:1891767
P26196	P03410	taxid:9606	taxid:11909
P26196	P03410	taxid:9606	taxid:11909
P26196	P03470	taxid:9606	taxid:381518
P26196	P05777	taxid:9606	taxid:381518
P26196	P09992	taxid:9606	taxid:11624
P26196	P0C6Z1	taxid:9606	taxid:82830
P26196	P15682	taxid:9606	taxid:381518
P26196	Q6VGS8	taxid:9606	taxid:28285
P26196	Q77M19	taxid:9606	taxid:132487
P26196	Q99IB8-PRO_0000045598	taxid:9606	taxid:356411
P26196	Q99IB8-PRO_0000045601	taxid:9606	taxid:356411
P26373	A0A218M2D5	taxid:9606	taxid:11624
P26373	P03315-PRO_0000041311	taxid:9606	taxid:11033
P26373	P03427	taxid:9606	taxid:381518
P26373	P03430	taxid:9606	taxid:381518
P26373	P03454	taxid:9606	taxid:381518
P26373	P03470	taxid:9606	taxid:381518
P26373	P05777	taxid:9606	taxid:381518
P26373	P05780	taxid:9606	taxid:381518
P26373	P08411-PRO_0000041229	taxid:9606	taxid:11033
P26373	P08411-PRO_0000446658	taxid:9606	taxid:11033
P26373	P15659	taxid:9606	taxid:381518
P26373	P15682	taxid:9606	taxid:381518
P26373	P19712-PRO_0000038050	taxid:9606	taxid:11097
P26373	P36801	taxid:9606	taxid:10621
P26373	Q1HVI8	taxid:9606	taxid:82830
P26373	Q20MH0	taxid:9606	taxid:381518
P26373	Q77M19	taxid:9606	taxid:132487
P26373	Q82506	taxid:9606	taxid:381518
P26373	Q89268	taxid:9606	taxid:648242
P26373	Q89268	taxid:9606	taxid:648242
P26373	Q8AZK7	taxid:9606	taxid:10377
P26440	F5HI87	taxid:9606	taxid:295027
P26447	P05780	taxid:9606	taxid:381518
P26583	F5HGU6	taxid:9606	taxid:295027
P26583	Q6SWD3	taxid:9606	taxid:295027
P26599	P03427	taxid:9606	taxid:381518
P26599	P03430	taxid:9606	taxid:381518
P26599	P03454	taxid:9606	taxid:381518
P26599	P03470	taxid:9606	taxid:381518
P26599	P05777	taxid:9606	taxid:381518
P26599	P0C6Z9	taxid:9606	taxid:82830
P26599	P0C6Z9	taxid:9606	taxid:82830
P26599	P0DTC2	taxid:9606	taxid:2697049
P26599	P15659	taxid:9606	taxid:381518
P26599	P15682	taxid:9606	taxid:381518
P26599	Q05323	taxid:9606	taxid:128952
P26599	Q1HVI8	taxid:9606	taxid:82830
P26599	Q82506	taxid:9606	taxid:381518
P26639	A0A6B9W2G5	taxid:9606	taxid:2697049
P26639	P0DTC2	taxid:9606	taxid:2697049
P26639	P0DTC8	taxid:9606	taxid:2697049
P26639	P0DTD1-PRO_0000449622	taxid:9606	taxid:2697049
P26639	P0DTD8	taxid:9606	taxid:2697049
P26640	P03470	taxid:9606	taxid:381518
P26640	P05777	taxid:9606	taxid:381518
P26640	P19712-PRO_0000038050	taxid:9606	taxid:11097
P26640	Q69117	taxid:9606	taxid:10376
P26641	A0A218M2D5	taxid:9606	taxid:11624
P26641	B4URE7	taxid:9606	taxid:381518
P26641	O92835	taxid:9606	taxid:11060
P26641	P03427	taxid:9606	taxid:381518
P26641	P03430	taxid:9606	taxid:381518
P26641	P03452	taxid:9606	taxid:211044
P26641	P03454	taxid:9606	taxid:381518
P26641	P03468	taxid:9606	taxid:211044
P26641	P03470	taxid:9606	taxid:381518
P26641	P05777	taxid:9606	taxid:381518
P26641	P05780	taxid:9606	taxid:381518
P26641	P06423	taxid:9606	taxid:10586
P26641	P06821	taxid:9606	taxid:211044
P26641	P06921	taxid:9606	taxid:333923
P26641	P0DTC1-PRO_0000449645	taxid:9606	taxid:2697049
P26641	P0DTD1-PRO_0000449629	taxid:9606	taxid:2697049
P26641	P0DTD1-PRO_0000449630	taxid:9606	taxid:2697049
P26641	P0DTD1-PRO_0000449632	taxid:9606	taxid:2697049
P26641	P0DTD1-PRO_0000449633	taxid:9606	taxid:2697049
P26641	P10204	taxid:9606	taxid:10299
P26641	P15659	taxid:9606	taxid:381518
P26641	P15682	taxid:9606	taxid:381518
P26641	P29990-PRO_0000037929	taxid:9606	taxid:31634
P26641	P36778	taxid:9606	taxid:10614
P26641	P36780	taxid:9606	taxid:10621
P26641	Q77M19	taxid:9606	taxid:132487
P26641	Q82506	taxid:9606	taxid:381518
P27105	A0A024B7W1-PRO_0000443029	taxid:9606	taxid:2043570
P27105	K9UT94	taxid:9606	taxid:10376
P27105	P03470	taxid:9606	taxid:381518
P27105	P06460	taxid:9606	taxid:10600
P27105	P06461	taxid:9606	taxid:10600
P27105	P06792	taxid:9606	taxid:333761
P27105	P06927	taxid:9606	taxid:333760
P27105	P0C737	taxid:9606	taxid:82830
P27105	P0DTC5	taxid:9606	taxid:2697049
P27105	P0DTC5	taxid:9606	taxid:2697049
P27105	P29991-PRO_0000037944	taxid:9606	taxid:31635
P27105	Q1HVB5	taxid:9606	taxid:82830
P27105	Q32ZE1-PRO_0000435839	taxid:9606	taxid:64320
P27105	Q89268	taxid:9606	taxid:648242
P27105	Q8JSN8	taxid:9606	taxid:158611
P27144	P0C6X1-PRO_0000037293	taxid:9606	taxid:11137
P27144	P0C6X2-PRO_5000093333	taxid:9606	taxid:443239
P27144	P0C6X5-PRO_0000283874	taxid:9606	taxid:277944
P27144	P0DTC5	taxid:9606	taxid:2697049
P27348	A0A288CFT1	taxid:9606	taxid:11706
P27348	P03317	taxid:9606	taxid:11034
P27348	P03427	taxid:9606	taxid:381518
P27348	P03454	taxid:9606	taxid:381518
P27348	P03470	taxid:9606	taxid:381518
P27348	P05777	taxid:9606	taxid:381518
P27348	P05780	taxid:9606	taxid:381518
P27348	P0DTD1-PRO_0000449630	taxid:9606	taxid:2697049
P27348	P0DTD1-PRO_0000449632	taxid:9606	taxid:2697049
P27348	P0DTD1-PRO_0000449632	taxid:9606	taxid:2697049
P27348	P0DTF1	taxid:9606	taxid:2697049
P27348	P15682	taxid:9606	taxid:381518
P27348	P16727	taxid:9606	taxid:10360
P27348	Q20MH0	taxid:9606	taxid:381518
P27348	Q6SW89	taxid:9606	taxid:295027
P27348	Q89268	taxid:9606	taxid:648242
P27348	Q9WMX2	taxid:9606	taxid:333284
P27361	K9N796	taxid:9606	taxid:1263720
P27361	P04601	taxid:9606	taxid:11706
P27361	P88933	taxid:9606	taxid:435895
P27449	P06429	taxid:9606	taxid:10586
P27449	P23372	taxid:9606	taxid:10254
P27449	P29996	taxid:9606	taxid:31762
P27449	Q66479-PRO_0000039499	taxid:9606	taxid:103922
P27635	A0A218M2D5	taxid:9606	taxid:11624
P27635	F5HDC7	taxid:9606	taxid:295027
P27635	K9N4V7	taxid:9606	taxid:1263720
P27635	P03315-PRO_0000041311	taxid:9606	taxid:11033
P27635	P03317	taxid:9606	taxid:11034
P27635	P03430	taxid:9606	taxid:381518
P27635	P03454	taxid:9606	taxid:381518
P27635	P03470	taxid:9606	taxid:381518
P27635	P05777	taxid:9606	taxid:381518
P27635	P06428	taxid:9606	taxid:10579
P27635	P06465	taxid:9606	taxid:10583
P27635	P08411-PRO_0000041229	taxid:9606	taxid:11033
P27635	P08411-PRO_0000446658	taxid:9606	taxid:11033
P27635	P0DTC9	taxid:9606	taxid:2697049
P27635	P15130	taxid:9606	taxid:11137
P27635	P15682	taxid:9606	taxid:381518
P27635	P19712-PRO_0000038050	taxid:9606	taxid:11097
P27635	P33469	taxid:9606	taxid:31631
P27635	P36801	taxid:9606	taxid:10621
P27635	P59595	taxid:9606	taxid:694009
P27635	Q1HVI8	taxid:9606	taxid:82830
P27635	Q5MQC6	taxid:9606	taxid:443239
P27635	Q6Q1R8	taxid:9606	taxid:277944
P27635	Q89268	taxid:9606	taxid:648242
P27635	Q8AZK7	taxid:9606	taxid:10377
P27695	P04620	taxid:9606	taxid:11686
P27695	P35613	taxid:9606	taxid:9606
P27797	A0A6B9W2G5	taxid:9606	taxid:2697049
P27797	A0A6B9W2G5	taxid:9606	taxid:2697049
P27797	B9UPF3	taxid:9606	taxid:10580
P27797	K9UT94	taxid:9606	taxid:10376
P27797	O09720	taxid:9606	taxid:410078
P27797	O15393	taxid:9606	taxid:9606
P27797	P03452	taxid:9606	taxid:211044
P27797	P03454	taxid:9606	taxid:381518
P27797	P03470	taxid:9606	taxid:381518
P27797	P04578	taxid:9606	taxid:11706
P27797	P04578	taxid:9606	taxid:11706
P27797	P04620	taxid:9606	taxid:11686
P27797	P05777	taxid:9606	taxid:381518
P27797	P05780	taxid:9606	taxid:381518
P27797	P06460	taxid:9606	taxid:10600
P27797	P06932	taxid:9606	taxid:333923
P27797	P07711	taxid:9606	taxid:9606
P27797	P07711	taxid:9606	taxid:9606
P27797	P07858	taxid:9606	taxid:9606
P27797	P07858	taxid:9606	taxid:9606
P27797	P0C737	taxid:9606	taxid:82830
P27797	P0DTC2	taxid:9606	taxid:2697049
P27797	P0DTC3	taxid:9606	taxid:2697049
P27797	P0DTC7	taxid:9606	taxid:2697049
P27797	P0DTC7	taxid:9606	taxid:2697049
P27797	P0DTC8	taxid:9606	taxid:2697049
P27797	P0DTC8	taxid:9606	taxid:2697049
P27797	P0DTD1-PRO_0000449622	taxid:9606	taxid:2697049
P27797	P0DTD1-PRO_0000449622	taxid:9606	taxid:2697049
P27797	P13164	taxid:9606	taxid:9606
P27797	P14079	taxid:9606	taxid:11927
P27797	P14079	taxid:9606	taxid:11927
P27797	P15682	taxid:9606	taxid:381518
P27797	P25774	taxid:9606	taxid:9606
P27797	P25774	taxid:9606	taxid:9606
P27797	P27487	taxid:9606	taxid:9606
P27797	P27487	taxid:9606	taxid:9606
P27797	P36801	taxid:9606	taxid:10621
P27797	P36827	taxid:9606	taxid:333763
P27797	P69354	taxid:9606	taxid:70146
P27797	P88970	taxid:9606	taxid:37296
P27797	Q01628	taxid:9606	taxid:9606
P27797	Q76R62	taxid:9606	taxid:928302
P27797	Q7TFA0	taxid:9606	taxid:694009
P27797	Q86T26	taxid:9606	taxid:9606
P27797	Q8WXI8	taxid:9606	taxid:9606
P27797	Q99IB8-PRO_0000045596	taxid:9606	taxid:356411
P27797	Q9ULY5	taxid:9606	taxid:9606
P27816	B8ZX42	taxid:9606	taxid:493803
P27816	P03070	taxid:9606	taxid:1891767
P27816	P03470	taxid:9606	taxid:381518
P27816	P04020	taxid:9606	taxid:10580
P27816	P05777	taxid:9606	taxid:381518
P27816	P06430	taxid:9606	taxid:10579
P27816	P06463	taxid:9606	taxid:333761
P27816	P15682	taxid:9606	taxid:381518
P27816	P17387	taxid:9606	taxid:10585
P27816	Q1HVD1	taxid:9606	taxid:82830
P27816	Q20MH0	taxid:9606	taxid:381518
P27824	A0A6B9W2G5	taxid:9606	taxid:2697049
P27824	A0A6B9W2G5	taxid:9606	taxid:2697049
P27824	B4URF0	taxid:9606	taxid:381518
P27824	B9UPF3	taxid:9606	taxid:10580
P27824	P03087	taxid:9606	taxid:1891767
P27824	P03427	taxid:9606	taxid:381518
P27824	P03452	taxid:9606	taxid:211044
P27824	P03454	taxid:9606	taxid:381518
P27824	P03468	taxid:9606	taxid:211044
P27824	P03470	taxid:9606	taxid:381518
P27824	P03496	taxid:9606	taxid:211044
P27824	P04578	taxid:9606	taxid:11706
P27824	P04578	taxid:9606	taxid:11706
P27824	P05777	taxid:9606	taxid:381518
P27824	P05780	taxid:9606	taxid:381518
P27824	P06460	taxid:9606	taxid:10600
P27824	P06461	taxid:9606	taxid:10600
P27824	P06792	taxid:9606	taxid:333761
P27824	P06927	taxid:9606	taxid:333760
P27824	P0C6Z1	taxid:9606	taxid:82830
P27824	P0C737	taxid:9606	taxid:82830
P27824	P0CK57	taxid:9606	taxid:82830
P27824	P0DTC1-PRO_0000449637	taxid:9606	taxid:2697049
P27824	P0DTC2	taxid:9606	taxid:2697049
P27824	P0DTC2	taxid:9606	taxid:2697049
P27824	P0DTC3	taxid:9606	taxid:2697049
P27824	P0DTC3	taxid:9606	taxid:2697049
P27824	P0DTC4	taxid:9606	taxid:2697049
P27824	P0DTC4	taxid:9606	taxid:2697049
P27824	P0DTC5	taxid:9606	taxid:2697049
P27824	P0DTC5	taxid:9606	taxid:2697049
P27824	P0DTC6	taxid:9606	taxid:2697049
P27824	P0DTC6	taxid:9606	taxid:2697049
P27824	P0DTC7	taxid:9606	taxid:2697049
P27824	P0DTC7	taxid:9606	taxid:2697049
P27824	P0DTC8	taxid:9606	taxid:2697049
P27824	P0DTC8	taxid:9606	taxid:2697049
P27824	P0DTD1-PRO_0000449622	taxid:9606	taxid:2697049
P27824	P0DTD1-PRO_0000449624	taxid:9606	taxid:2697049
P27824	P0DTD1-PRO_0000449624	taxid:9606	taxid:2697049
P27824	P0DTD1-PRO_0000449632	taxid:9606	taxid:2697049
P27824	P0DTD1-PRO_0000449632	taxid:9606	taxid:2697049
P27824	P0DTD3	taxid:9606	taxid:2697049
P27824	P0DTD8	taxid:9606	taxid:2697049
P27824	P0DTD8	taxid:9606	taxid:2697049
P27824	P0DTF1	taxid:9606	taxid:2697049
P27824	P17382	taxid:9606	taxid:10585
P27824	P19739	taxid:9606	taxid:11137
P27824	P27487	taxid:9606	taxid:9606
P27824	P27487	taxid:9606	taxid:9606
P27824	P29990-PRO_0000037929	taxid:9606	taxid:31634
P27824	Q05320	taxid:9606	taxid:128952
P27824	Q2HRC7	taxid:9606	taxid:868565
P27824	Q77M19	taxid:9606	taxid:132487
P27824	Q86T26	taxid:9606	taxid:9606
P27824	Q86T26	taxid:9606	taxid:9606
P27824	Q99IB8-PRO_0000045596	taxid:9606	taxid:356411
P27986	A4ZNR3	taxid:9606	taxid:437606
P27986	F5CGQ0	taxid:9606	taxid:997555
P27986	O92551	taxid:9606	taxid:380337
P27986	P04601	taxid:9606	taxid:11706
P27986	P04601	taxid:9606	taxid:11706
P27986	P04601	taxid:9606	taxid:11706
P27986	P0DTC5	taxid:9606	taxid:2697049
P27986	Q0A2H0	taxid:9606	taxid:402527
P27986	Q20MH3	taxid:9606	taxid:381518
P27986	Q2PJP0	taxid:9606	taxid:363744
P27986	Q3SBS4	taxid:9606	taxid:329599
P27986	Q6DP93	taxid:9606	taxid:644788
P27986	Q6QT26	taxid:9606	taxid:261268
P27986	Q6VE52	taxid:9606	taxid:251307
P27986	Q81870	taxid:9606	taxid:652674
P27986	Q86T26	taxid:9606	taxid:9606
P28062	P04608	taxid:9606	taxid:11706
P28062	Q1HVJ2	taxid:9606	taxid:82830
P28062	Q69027	taxid:9606	taxid:928302
P28070	B4URF7	taxid:9606	taxid:381518
P28070	G3CKS7	taxid:9606	taxid:10376
P28070	P04601	taxid:9606	taxid:11706
P28070	P04601	taxid:9606	taxid:11706
P28070	P06463	taxid:9606	taxid:333761
P28070	Q1HVJ2	taxid:9606	taxid:82830
P28070	Q1K9H5	taxid:9606	taxid:381518
P28070	Q6J8G2	taxid:9606	taxid:512345
P28070	Q9WC28	taxid:9606	taxid:512346
P28288	A0A288CFT1	taxid:9606	taxid:11706
P28288	B4URF7	taxid:9606	taxid:381518
P28288	B8ZX42	taxid:9606	taxid:493803
P28288	O92835	taxid:9606	taxid:11060
P28288	P05780	taxid:9606	taxid:381518
P28288	P06792	taxid:9606	taxid:333761
P28288	P29991-PRO_0000037944	taxid:9606	taxid:31635
P28288	Q1K9H5	taxid:9606	taxid:381518
P28288	Q89268	taxid:9606	taxid:648242
P28288	Q99IB8-PRO_0000045596	taxid:9606	taxid:356411
P28288	Q9WMX2-PRO_0000037541	taxid:9606	taxid:333284
P28330	K9N638-PRO_0000422463	taxid:9606	taxid:1263720
P28331	A0A024B7W1-PRO_0000443029	taxid:9606	taxid:2043570
P28331	A0A6B9W2G5	taxid:9606	taxid:2697049
P28331	P06792	taxid:9606	taxid:333761
P28331	P0DTC1-PRO_0000449636	taxid:9606	taxid:2697049
P28331	P0DTC3	taxid:9606	taxid:2697049
P28331	P0DTC3	taxid:9606	taxid:2697049
P28331	P0DTC7	taxid:9606	taxid:2697049
P28331	P0DTC7	taxid:9606	taxid:2697049
P28331	P0DTC9	taxid:9606	taxid:2697049
P28331	P0DTD1-PRO_0000449624	taxid:9606	taxid:2697049
P28331	P0DTD1-PRO_0000449626	taxid:9606	taxid:2697049
P28331	P0DTD1-PRO_0000449627	taxid:9606	taxid:2697049
P28331	P0DTD2	taxid:9606	taxid:2697049
P28331	P0DTF1	taxid:9606	taxid:2697049
P28331	P17385	taxid:9606	taxid:10585
P28331	P29991-PRO_0000037944	taxid:9606	taxid:31635
P28331	Q9NRS4	taxid:9606	taxid:9606
P28482	K9N796	taxid:9606	taxid:1263720
P28482	P88933	taxid:9606	taxid:435895
P28799	A0A0C7TA99	taxid:9606	taxid:10376
P28799	P03186	taxid:9606	taxid:10377
P28799	P03186	taxid:9606	taxid:10377
P28799	P03188	taxid:9606	taxid:10377
P28799	P03188	taxid:9606	taxid:10377
P28799	P03199	taxid:9606	taxid:10377
P28799	P03199	taxid:9606	taxid:10377
P28799	P03205	taxid:9606	taxid:10377
P28799	P03205	taxid:9606	taxid:10377
P28799	P03208	taxid:9606	taxid:10377
P28799	P03208	taxid:9606	taxid:10377
P28799	P04608	taxid:9606	taxid:11706
P28799	P04608	taxid:9606	taxid:11706
P28799	P0C6Z1	taxid:9606	taxid:82830
P28799	P0C6Z1	taxid:9606	taxid:82830
P28799	P0C6Z1	taxid:9606	taxid:82830
P28799	P0C763	taxid:9606	taxid:82830
P28799	P0CK48	taxid:9606	taxid:82830
P28799	P0CK48	taxid:9606	taxid:82830
P28799	P0CK48	taxid:9606	taxid:82830
P28799	P18098	taxid:9606	taxid:11714
P28799	P18098	taxid:9606	taxid:11714
P28799	P18272	taxid:9606	taxid:128952
P28799	P21124	taxid:9606	taxid:11661
P28799	P68345	taxid:9606	taxid:82830
P28799	Q1H8W6	taxid:9606	taxid:37124
P28799	Q1HVB5	taxid:9606	taxid:82830
P28799	Q1HVB8	taxid:9606	taxid:82830
P28799	Q1HVB8	taxid:9606	taxid:82830
P28799	Q1HVG2	taxid:9606	taxid:82830
P28799	Q1HVH9	taxid:9606	taxid:82830
P28799	Q20MH8	taxid:9606	taxid:381518
P28799	Q3KSP2	taxid:9606	taxid:10376
P28799	Q66479-PRO_0000426162	taxid:9606	taxid:103922
P28799	Q88489	taxid:9606	taxid:11084
P28799	Q8AZJ3	taxid:9606	taxid:10377
P28799	Q8AZJ3	taxid:9606	taxid:10377
P28799	Q91B85-PRO_0000441424	taxid:9606	taxid:172148
P28799	Q9WMX2-PRO_0000037541	taxid:9606	taxid:333284
P28799	Q9WMX2-PRO_0000037541	taxid:9606	taxid:333284
P28838	P03470	taxid:9606	taxid:381518
P28838	P06427	taxid:9606	taxid:10586
P28838	P0C6X7-PRO_0000037322	taxid:9606	taxid:694009
P28838	P0DTD1-PRO_0000449633	taxid:9606	taxid:2697049
P28838	Q80HW9	taxid:9606	taxid:10254
P28907	P0DTC3	taxid:9606	taxid:2697049
P28907	P0DTD8	taxid:9606	taxid:2697049
P28907	Q7TFA1	taxid:9606	taxid:694009
P29033	P05780	taxid:9606	taxid:381518
P29033	P29996	taxid:9606	taxid:31762
P29074	P03126	taxid:9606	taxid:333760
P29074	P06463	taxid:9606	taxid:333761
P29074	P06463	taxid:9606	taxid:333761
P29350	P06428	taxid:9606	taxid:10579
P29353	F5HDC7	taxid:9606	taxid:295027
P29353	H9EJ66	taxid:9606	taxid:277944
P29353	P03077	taxid:9606	taxid:10636
P29353	P06428	taxid:9606	taxid:10579
P29353	P06428	taxid:9606	taxid:10579
P29353	P06788	taxid:9606	taxid:333761
P29353	P0DTC3	taxid:9606	taxid:2697049
P29372	P04618	taxid:9606	taxid:11706
P29375	P89653	taxid:9606	taxid:33708
P29400	P24835	taxid:9606	taxid:10588
P29401	Q8JSN5	taxid:9606	taxid:158611
P29474	P14079	taxid:9606	taxid:11927
P29474	P14079	taxid:9606	taxid:11927
P29474	P14079	taxid:9606	taxid:11927
P29590	F5HCM1	taxid:9606	taxid:295027
P29590	F5HCM1	taxid:9606	taxid:295027
P29590	F5HCM1	taxid:9606	taxid:295027
P29590	O73557	taxid:9606	taxid:11622
P29590	P04489	taxid:9606	taxid:28285
P29590	P04489	taxid:9606	taxid:28285
P29590	P04489	taxid:9606	taxid:28285
P29692	A0A218M2D5	taxid:9606	taxid:11624
P29692	P03427	taxid:9606	taxid:381518
P29692	P03430	taxid:9606	taxid:381518
P29692	P03454	taxid:9606	taxid:381518
P29692	P03470	taxid:9606	taxid:381518
P29692	P05777	taxid:9606	taxid:381518
P29692	P05780	taxid:9606	taxid:381518
P29692	P09992	taxid:9606	taxid:11624
P29692	P0DTC1-PRO_0000449645	taxid:9606	taxid:2697049
P29692	P0DTD1-PRO_0000449630	taxid:9606	taxid:2697049
P29692	P15659	taxid:9606	taxid:381518
P29692	P15682	taxid:9606	taxid:381518
P29692	P17385	taxid:9606	taxid:10585
P29692	Q1I2B2	taxid:9606	taxid:381518
P29692	Q1I2B2	taxid:9606	taxid:381518
P29692	Q1K9H2	taxid:9606	taxid:381518
P29692	Q1K9H5	taxid:9606	taxid:381518
P29692	Q1K9H6	taxid:9606	taxid:381518
P29692	Q82506	taxid:9606	taxid:381518
P29966	A0A0C7TUY8	taxid:9606	taxid:10376
P29966	A0A6B9W2G5	taxid:9606	taxid:2697049
P29966	B4URF7	taxid:9606	taxid:381518
P29966	B8ZX49	taxid:9606	taxid:493803
P29966	P03070	taxid:9606	taxid:1891767
P29966	P03081	taxid:9606	taxid:1891767
P29966	P03246	taxid:9606	taxid:28285
P29966	P06460	taxid:9606	taxid:10600
P29966	P0C6Z1	taxid:9606	taxid:82830
P29966	P0C737	taxid:9606	taxid:82830
P29966	P0CK48	taxid:9606	taxid:82830
P29966	P0CK57	taxid:9606	taxid:82830
P29966	P0DTC2	taxid:9606	taxid:2697049
P29966	P0DTC3	taxid:9606	taxid:2697049
P29966	P0DTC4	taxid:9606	taxid:2697049
P29966	P0DTC5	taxid:9606	taxid:2697049
P29966	P0DTC9	taxid:9606	taxid:2697049
P29966	P0DTD1-PRO_0000449624	taxid:9606	taxid:2697049
P29966	P0DTD1-PRO_0000449625	taxid:9606	taxid:2697049
P29966	P0DTD1-PRO_0000449628	taxid:9606	taxid:2697049
P29966	P0DTD1-PRO_0000449630	taxid:9606	taxid:2697049
P29966	P0DTD3	taxid:9606	taxid:2697049
P29966	P0DTF1	taxid:9606	taxid:2697049
P29966	Q1HVD3	taxid:9606	taxid:82830
P29966	Q3KSR4	taxid:9606	taxid:10376
P30038	F5HC79	taxid:9606	taxid:295027
P30038	O56232	taxid:9606	taxid:11901
P30038	Q6SW85	taxid:9606	taxid:295027
P30038	Q6SW87	taxid:9606	taxid:295027
P30040	A0A6B9W2G5	taxid:9606	taxid:2697049
P30040	P02786	taxid:9606	taxid:9606
P30040	P04578	taxid:9606	taxid:11706
P30040	P0DTC8	taxid:9606	taxid:2697049
P30040	P0DTC8	taxid:9606	taxid:2697049
P30040	P0DTF1	taxid:9606	taxid:2697049
P30040	Q99IB8-PRO_0000045596	taxid:9606	taxid:356411
P30041	A0A6B9W2G5	taxid:9606	taxid:2697049
P30041	P03129	taxid:9606	taxid:333760
P30041	P03470	taxid:9606	taxid:381518
P30041	P05777	taxid:9606	taxid:381518
P30041	P06821	taxid:9606	taxid:211044
P30041	P0DTC2	taxid:9606	taxid:2697049
P30041	P0DTC8	taxid:9606	taxid:2697049
P30041	P0DTD8	taxid:9606	taxid:2697049
P30041	Q1K9H5	taxid:9606	taxid:381518
P30043	F5HC79	taxid:9606	taxid:295027
P30043	F5HDD3	taxid:9606	taxid:295027
P30043	F5HGU6	taxid:9606	taxid:295027
P30043	Q6SWD3	taxid:9606	taxid:295027
P30044	P03470	taxid:9606	taxid:381518
P30044	P0DTC5	taxid:9606	taxid:2697049
P30044	P0DTD1-PRO_0000449631	taxid:9606	taxid:2697049
P30044	P0DTD1-PRO_0000449632	taxid:9606	taxid:2697049
P30044	P0DTF1	taxid:9606	taxid:2697049
P30044	Q1K9H2	taxid:9606	taxid:381518
P30046	P0DTC3	taxid:9606	taxid:2697049
P30048	A0A218M2D5	taxid:9606	taxid:11624
P30048	A0A6B9W2G5	taxid:9606	taxid:2697049
P30048	A0A6B9W2G5	taxid:9606	taxid:2697049
P30048	P03433	taxid:9606	taxid:211044
P30048	P03470	taxid:9606	taxid:381518
P30048	P05777	taxid:9606	taxid:381518
P30048	P06821	taxid:9606	taxid:211044
P30048	P09992	taxid:9606	taxid:11624
P30048	P0DTC2	taxid:9606	taxid:2697049
P30048	P0DTC4	taxid:9606	taxid:2697049
P30048	P0DTC4	taxid:9606	taxid:2697049
P30048	P0DTC6	taxid:9606	taxid:2697049
P30048	P0DTC8	taxid:9606	taxid:2697049
P30048	P0DTC8	taxid:9606	taxid:2697049
P30048	P0DTD1-PRO_0000449624	taxid:9606	taxid:2697049
P30048	P0DTD1-PRO_0000449624	taxid:9606	taxid:2697049
P30048	P0DTD2	taxid:9606	taxid:2697049
P30048	P0DTD2	taxid:9606	taxid:2697049
P30048	P0DTD8	taxid:9606	taxid:2697049
P30048	P0DTD8	taxid:9606	taxid:2697049
P30048	Q1K9H5	taxid:9606	taxid:381518
P30049	P09958	taxid:9606	taxid:9606
P30049	P0DTC3	taxid:9606	taxid:2697049
P30049	P0DTC3	taxid:9606	taxid:2697049
P30049	P0DTC7	taxid:9606	taxid:2697049
P30049	P0DTC7	taxid:9606	taxid:2697049
P30049	P0DTD1-PRO_0000449619	taxid:9606	taxid:2697049
P30049	P0DTD1-PRO_0000449619	taxid:9606	taxid:2697049
P30049	P0DTD1-PRO_0000449620	taxid:9606	taxid:2697049
P30049	P0DTD1-PRO_0000449620	taxid:9606	taxid:2697049
P30049	P0DTD1-PRO_0000449621	taxid:9606	taxid:2697049
P30049	P0DTD1-PRO_0000449621	taxid:9606	taxid:2697049
P30049	P0DTD1-PRO_0000449623	taxid:9606	taxid:2697049
P30049	P0DTD1-PRO_0000449624	taxid:9606	taxid:2697049
P30049	P0DTD1-PRO_0000449624	taxid:9606	taxid:2697049
P30049	P0DTD1-PRO_0000449624	taxid:9606	taxid:2697049
P30049	P0DTD3	taxid:9606	taxid:2697049
P30049	P0DTD3	taxid:9606	taxid:2697049
P30049	P0DTF1	taxid:9606	taxid:2697049
P30049	P0DTF1	taxid:9606	taxid:2697049
P30049	P17385	taxid:9606	taxid:10585
P30049	P29991-PRO_0000037944	taxid:9606	taxid:31635
P30049	Q20MH4	taxid:9606	taxid:381518
P30049	Q77M19	taxid:9606	taxid:132487
P30049	Q9WB91	taxid:9606	taxid:11706
P30050	A0A097PIH4	taxid:9606	taxid:11053
P30050	A0A218M2D5	taxid:9606	taxid:11624
P30050	O09234	taxid:9606	taxid:31634
P30050	P03315-PRO_0000041311	taxid:9606	taxid:11033
P30050	P03427	taxid:9606	taxid:381518
P30050	P03430	taxid:9606	taxid:381518
P30050	P03454	taxid:9606	taxid:381518
